PPN,genre-aad,originInfo-publication0_dateIssued,SprachcodesWinIBW
PPN664037186,"{'Gelegenheitsschrift:Tod', 'Rede'}",1666,ger
PPN755704177,{'Lied'},1550,ger
PPN740798448,{'Komödie'},1797,"ger, eng"
PPN741363526,{'Liedersammlung'},1678,ger
PPN663596114,"{'Fabel', 'Verserzählung'}",1753,ger
PPN861260872,{'Gelegenheitsschrift:Tod'},1701,"lat, ger"
PPN751414530,{'Tragödie'},1791,ger
PPN675850630,{'Gelegenheitsschrift:Tod'},1677,ger
PPN769037488,{'Lied'},1572,ger
PPN655185860,"{'Verordnung', 'Amtsdruckschrift'}",1700,ger
PPN863437842,{'Gelegenheitsschrift:Tod'},1617,ger
PPN1040728367,{'Erzählung'},1857,ger
PPN82047603X,,1830,de
PPN732379512,{'Epik'},1749,ger
PPN736254358,{'Lied'},1546,ger
PPN684386674,{'Libretto'},1704,ger
PPN637364821,"{'Tagebuch', 'Chronik'}",1790,ger
PPN1698347413,{'Verordnung'},1790,ger
PPN823205606,,1837,ger
PPN1020587903,{'Leichenpredigt'},1656,ger
PPN834550377,"{'Einblattdruck', 'Lied'}",1520,ger
PPN750289813,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1668,ger
PPN1000602540,{'Leichenpredigt'},1684,ger
PPN749834501,{'Leichenpredigt'},1560,ger
PPN1682141055,{'Verordnung'},1700,ger
PPN767428641,{'Roman'},1786,ger
PPN1019530758,{'Leichenpredigt'},1611,ger
PPN734832303,,1544,ger
PPN828595100,{'Predigt'},1575,ger
PPN832075914,"{'Gelegenheitsschrift:Amtsantritt', 'Universitätsprogramm'}",1724,ger
PPN870047876,,1490,"lat, ger"
PPN1690046570,{'Leichenpredigt'},1710,ger
PPN833637479,,1586,"ger, lat"
PPN672064774,{'Leichenpredigt'},1688,ger
PPN749945729,,1576,ger
PPN1018518320,"{'Verordnung', 'Einblattdruck'}",1625,ger
PPN168625802X,{'Verordnung'},1783,ger
PPN660170973,,1849,ger
PPN817355073,,1854,de
PPN77101175X,"{'Lyrik', 'Briefsammlung'}",1771,ger
PPN654050295,{'Gelegenheitsschrift:Tod'},1679,ger
PPN1019695595,{'Leichenpredigtsammlung'},1603,ger
PPN656643102,{'Leichenpredigt'},1642,ger
PPN1032310448,,1778,ger
PPN682491306,"{'Gelegenheitsschrift:Hochzeit', 'Libretto'}",1752,"ita, ger"
PPN657969710,{'Leichenpredigt'},1691,ger
PPN893341592,{'Amtsdruckschrift'},1800,ger
PPN635920271,"{'Amtsdruckschrift', 'Einblattdruck'}",1730,ger
PPN73183674X,{'Epik'},1782,ger
PPN1692646370,{'Verordnung'},1787,ger
PPN1697858929,"{'Verordnung', 'Einblattdruck'}",1780,ger
PPN635714957,"{'Libretto', 'Gelegenheitsschrift:Gedenken'}",1770,ger
PPN722234333,{'Libretto'},1770,ger
PPN873302508,{'Streitschrift'},1715,ger
PPN868727512,,1770,ger
PPN796387117,,1549,ger
PPN800471229,,1530,ger
PPN881257036,{'Leichenpredigt'},1612,ger
PPN885658418,{'Streitschrift:polit.'},1792,ger
PPN859701131,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1697,ger
PPN805478337,{'Buchhandelskatalog'},1599,"lat, ger"
PPN636013049,,1657,ger
PPN726066311,{'Traktat'},1781,ger
PPN815690096,,1577,ger
PPN757415237,,1740,"ger$bfre, ita"
PPN798718978,,1784,ger
PPN769919553,{'Epik'},1800,ger
PPN767869206,{'Erbauungsliteratur'},1796,ger
PPN769182313,"{'Gelegenheitsschrift:Hochzeit', 'Gelegenheitsschrift:Begrüßung', 'Lyrik'}",1749,ger
PPN871727293,{'Leichenpredigt'},1601,ger
PPN1686421672,{'Gelegenheitsschrift:Tod'},1681,ger
PPN1025260015,{'Lyrik'},1767,ger
PPN65485761X,{'Leichenpredigt'},1716,ger
PPN1043574573,{'Meßkatalog'},1610,"lat, ger"
PPN680553894,{'Streitschrift:theol.'},1707,ger
PPN1025202465,"{'Verordnung', 'Einblattdruck'}",1785,ger
PPN825517567,,1835,ger
PPN653737149,{'Leichenpredigt'},1678,ger
PPN730538168,{'Lyrik'},1742,ger
PPN642995567,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1684,ger
PPN734016239,"{'Lyrik', 'Gesellschaftsschrift'}",1758,ger
PPN688732968,"{'Gebetbuch', 'Liedersammlung'}",1782,ger
PPN740796143,{'Epik'},1780,ger
PPN898489172,"{'Roman', 'Werke'}",1908,ger
PPN671681656,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1715,ger
PPN756023033,,1783,ger
PPN665598211,"{'Flugschrift', 'Astronomie', 'Kolportageliteratur'}",1716,ger
PPN831951524,{'Leichenpredigt'},1658,ger
PPN675453550,{'Streitschrift'},1722,ger
PPN735729123,{'Leichenpredigt'},1704,ger
PPN770869947,{'Gesangbuch'},1667,ger
PPN1046827456,{'Erzählung'},1829,ger
PPN68289012X,,1718,ger
PPN1040573886,,1897,ger
PPN1020150955,,1905,ger
PPN687715458,{'Leichenpredigt'},1651,ger
PPN1757641211,,1980,ger
PPN869676318,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1694,ger
PPN877986983,{'Gelegenheitsschrift:Tod'},1703,ger
PPN820554197,{'Flugschrift'},1521,ger
PPN770517749,,1917,ger
PPN839757859,"{'Gelegenheitsschrift:Hochzeit', 'Lied', 'Lyrik'}",1641,ger
PPN679522107,,1786,ger
PPN661174743,{'Gelegenheitsschrift:Tod'},1645,ger
PPN1724830007,"{'Verordnung', 'Einblattdruck'}",1799,ger
PPN78251569X,{'Leichenpredigt'},1607,ger
PPN767875184,,1914,ger
PPN770743455,{'Satire'},1791,"ger, fre"
PPN780547926,"{'Ordensliteratur:Jesuiten', 'Liedersammlung'}",1650,ger
PPN715938630,{'Kommentar: jur.'},1747,ger
PPN83025790X,,1786,ger
PPN640764975,,1610,ger
PPN629689628,,1696,ger
PPN656420103,{'Leichenpredigt'},1665,ger
PPN1016123558,{'Leichenpredigt'},1729,ger
PPN663598214,{'Lyrik'},1779,ger
PPN767060563,{'Leichenpredigt'},1608,ger
PPN1046973355,"{'Predigt', 'Gelegenheitsschrift:Neujahr'}",1667,ger
PPN101532911X,{'Leichenpredigt'},1700,ger
PPN800170342,{'Leichenpredigt'},1675,ger
PPN631991786,{'Medizin'},1774,ger
PPN737065605,{'Lied'},1560,ger
PPN1669429091,{'Leichenpredigt'},1698,ger
PPN750691255,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1678,ger
PPN845350250,{'Streitschrift:theol.'},1655,ger
PPN86986713X,{'Erbauungsliteratur'},1772,ger
PPN72248366X,{'Astronomie'},1662,ger
PPN76987021X,"{'Lyrik', 'Gelegenheitsschrift:Begrüßung', 'Gelegenheitsschrift:Geburt'}",1756,ger
PPN100862716X,{'Schulprogramm'},1799,ger
PPN1667691139,,1798,ger
PPN841176779,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1648,ger
PPN75648748X,,1558,ger
PPN82712712X,"{'Flugschrift', 'Gelegenheitsschrift:Krönung'}",1596,ger
PPN718138503,,1915,ger
PPN773151915,"{'Gelegenheitsschrift:Geburtstag', 'Libretto'}",1687,ger
PPN1779863098,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1705,ger
PPN721904467,{'Libretto'},1793,ger
PPN828817367,,1785,"ger$beng, fre"
PPN738595489,"{'Ordensliteratur:Jesuiten', 'Lyrik'}",1793,ger
PPN1767149158,,1867,ger
PPN879424508,{'Leichenpredigt'},1708,ger
PPN766219038,"{'Gelegenheitsschrift', 'Lied'}",1757,ger
PPN838019269,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1730,ger
PPN715286293,"{'Tabelle', 'Geldwesen'}",1787,ger
PPN715117203,{'Leichenpredigt'},1659,ger
PPN688055605,,1796,ger
PPN1042025150,"{'Meßkatalog', 'Buchhandelskatalog'}",1679,"lat, ger"
PPN1671666046,,1797,ger
PPN664573762,{'Leichenpredigt'},1641,ger
PPN1025859081,{'Leichenpredigt'},1652,ger
PPN667597670,{'Leichenpredigt'},1655,ger
PPN777221918,"{'Flugschrift', 'Lied'}",1845,ger
PPN871645858,{'Leichenpredigt'},1642,"ger, lat"
PPN849560489,"{'Lyrik', 'Flugschrift'}",1621,ger
PPN867805463,{'Topographie'},1775,ger
PPN786967633,,1797,ger
PPN870587846,{'Brief'},1790,ger
PPN862638143,{'Ratgeber'},1800,ger
PPN877611564,{'Gelegenheitsschrift:Tod'},1702,ger
PPN795123426,{'Leichenpredigt'},1679,ger
PPN886930359,,1720,ger
PPN799660086,,1524,ger
PPN776955314,,1822,ger
PPN654134871,{'Leichenpredigt'},1697,ger
PPN770549977,{'Flugschrift'},1503,ger
PPN636092046,,1658,ger
PPN838445799,{'Flugschrift'},1550,ger
PPN104072986X,"{'Biographie', 'Roman'}",1857,ger
PPN871751763,"{'Gelegenheitsschrift:Konversion', 'Streitschrift:theol.', 'Ordensliteratur:Augustiner'}",1602,ger
PPN782454240,,1597,ger
PPN812937341,{'Flugschrift'},1527,ger
PPN729966305,"{'Lyrik', 'Gelegenheitsschrift:Friedensschluß', 'Gesellschaftsschrift'}",1745,ger
PPN81088951X,,1534,ger
PPN1703269454,,1926,ger
PPN101215596X,,1760,ger
PPN1026720036,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1686,ger
PPN1683710703,,1927,ger
PPN715549995,{'Leichenpredigt'},1648,ger
PPN815430698,"{'Amtsdruckschrift', 'Kriegskunde'}",1751,ger
PPN883953072,,1777,ger
PPN747426775,,1584,ger
PPN626456207,{'Edikt'},1770,ger
PPN634194097,,1746,ger
PPN1691436097,"{'Lyrik', 'Gelegenheitsschrift:Begrüßung', 'Gelegenheitsschrift:Amtsantritt'}",1787,ger
PPN778587940,"{'Flugschrift', 'Lied'}",1590,ger
PPN729504107,{'Leichenpredigt'},1719,ger
PPN807184209,{'Zitatensammlung'},1589,"lat, ger"
PPN785829970,,1572,ger
PPN1045523127,{'Leichenpredigt'},1626,ger
PPN732404428,{'Lied'},1560,ger
PPN734985320,"{'Lyrik', 'Rede'}",1757,ger
PPN796237271,"{'Flugschrift', 'Lied'}",1753,ger
PPN769170404,"{'Gelegenheitsschrift:Hochzeit', 'Gelegenheitsschrift:Begrüßung', 'Lyrik'}",1749,ger
PPN636778266,,1653,ger
PPN1002549817,,1919,ger
PPN756020689,{'Anekdote'},1778,ger
PPN74546842X,,1790,ger
PPN797826556,{'Flugschrift'},1521,ger
PPN664294561,{'Anleitung'},1791,ger
PPN879271043,{'Gelegenheitsschrift:Tod'},1737,ger
PPN788935135,"{'Flugschrift', 'Liedersammlung'}",1786,ger
PPN1031832416,,1739,ger
PPN737338024,{'Streitschrift:theol.'},1586,ger
PPN685619559,{'Leichenpredigt'},1615,ger
PPN656012781,"{'Gelegenheitsschrift:Tod', 'Biographie', 'Rede'}",1680,ger
PPN847281876,{'Gebet'},1631,ger
PPN657134937,{'Leichenpredigt'},1661,ger
PPN898477832,{'Gelegenheitsschrift:Tod'},1722,ger
PPN1018688447,"{'Meßkatalog', 'Buchhandelskatalog'}",1663,"lat, ger"
PPN656422319,{'Leichenpredigt'},1682,ger
PPN715351516,{'Libretto'},1748,"ita, ger"
PPN1671043944,{'Leichenpredigt'},1613,ger
PPN745153658,"{'Lyrik', 'Subskribentenliste'}",1795,ger
PPN1047265052,{'Leichenpredigt'},1711,ger
PPN1019137797,{'Streitschrift'},1651,ger
PPN664274064,"{'Biographie', 'Kolportageliteratur'}",1734,ger
PPN779869222,,1528,ger
PPN1012254437,{'Leichenpredigt'},1658,ger
PPN74990156X,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1671,ger
PPN687798167,{'Gebet'},1772,ger
PPN686869656,{'Libretto'},1723,"ger, ita"
PPN871258404,{'Amtsdruckschrift'},1795,ger
PPN848488776,{'Lyrik'},1700,ger
PPN842376585,{'Libretto'},1722,ger
PPN630863377,,1657,ger
PPN749672137,{'Lied'},1600,ger
PPN89767023X,{'Erzählung'},1891,ger
PPN842232133,,1820,ger
PPN743883179,{'Auktionskatalog'},1773,ger
PPN1666575720,,1904,ger
PPN832353809,,1766,ger
PPN721359531,"{'Gelegenheitsschrift:Tod', 'Leichenpredigt'}",1712,ger
PPN648859908,{'Streitschrift:theol.'},1605,ger
PPN63428066X,,1793,"ger, fre"
PPN834287978,{'Verordnung'},1559,ger
PPN719936748,{'Seuchenschrift'},1711,ger
PPN1672832608,,1775,"ger, eng"
PPN870309544,{'Amtsdruckschrift'},1573,ger
PPN1018500642,"{'Meßkatalog', 'Buchhandelskatalog'}",1630,"ger, lat"
PPN881441848,,1579,ger
PPN74627159X,,1820,ger
PPN889097267,,1894,ger
PPN737443596,{'Komödie'},1788,ger
PPN664533566,{'Leichenpredigt'},1698,ger
PPN746574118,,1866,ger
PPN791261670,,1787,ger
PPN729621014,"{'Gelegenheitsschrift:Tod', 'Libretto'}",1780,"lat, ger, eng"
PPN644277122,{'Leichenpredigt'},1675,ger
PPN636552101,"{'Gelegenheitsschrift:Einladung', 'Schulprogramm'}",1754,ger
PPN776069551,,1561,ger
PPN805506365,{'Lied'},1544,ger
PPN755774043,{'Schauspiel'},1795,ger
PPN871278847,,1686,ger
PPN739957074,{'Lied'},1610,ger
PPN890267413,,1784,ger
PPN885095308,{'Zeitschrift'},1698,ger
PPN746031661,{'Lied'},1560,ger
PPN894422103,{'Streitschrift:theol.'},1751,"ger, lat"
PPN882531220,{'Lyrik'},1820,ger
PPN1040396550,{'Leichenpredigt'},1688,ger
PPN71659739X,{'Leichenpredigt'},1689,ger
PPN797649271,{'Streitschrift:theol.'},1586,ger
PPN1043597336,{'Meßkatalog'},1614,"lat, ger"
PPN746029144,,1526,ger
PPN630782407,,1617,ger
PPN715647822,,1798,ger
PPN1040678017,{'Leichenpredigt'},1629,ger
PPN635998998,,1656,ger
PPN837450454,{'Medizin'},1797,ger
PPN816931763,"{'Flugschrift', 'Liedersammlung'}",1800,ger
PPN857229842,,1786,"ger, lat"
PPN766695417,,1795,ger
PPN836719891,{'Roman'},1778,"ger, eng"
PPN846320053,"{'Chronik', 'Schulprogramm'}",1736,ger
PPN730142884,{'Dissertation:phil.'},1768,ger
PPN828154295,"{'Altertumskunde', 'Jugendbuch', 'Chronik'}",1696,ger
PPN845028561,{'Lyrik'},1554,ger
PPN882064363,{'Traktat'},1794,ger
PPN749673419,{'Liedersammlung'},1590,nds
PPN723930775,{'Libretto'},1760,ger
PPN730623114,{'Lied'},1562,ger
PPN689705522,,1789,ger
PPN1035298333,,1784,ger
PPN886554675,{'Leichenpredigt'},1614,ger
PPN751126667,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1672,ger
PPN75532336X,{'Lied'},1565,ger
PPN796337721,,1788,ger
PPN850977304,"{'Flugschrift', 'Streitschrift:theol.'}",1619,ger
PPN746601948,"{'Drama', 'Gelegenheitsschrift:Fest'}",1781,ger
PPN664246818,{'Gebetbuch'},1726,ger
PPN1003450911,,1654,ger
PPN1689951249,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1733,ger
PPN614494036,{'Predigt'},1732,ger
PPN689071884,{'Libretto'},1715,"ger, ita, ita"
PPN71724878X,"{'Gelegenheitsschrift:Tod', 'Leichenpredigt', 'Epikedeion'}",1712,ger
PPN654921857,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1718,ger
PPN818549017,"{'Flugschrift', 'Liedersammlung'}",1787,ger
PPN816185905,{'Praktik'},1689,ger
PPN1757640800,,1976,ger
PPN816238286,{'Katechismus'},1574,ger
PPN890470855,,1919,ger
PPN837158400,,1556,ger
PPN750624132,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1676,ger
PPN1023559269,"{'Verordnung', 'Einblattdruck'}",1793,ger
PPN898989930,,1894,ger
PPN1678810924,"{'Verordnung', 'Einblattdruck'}",1709,ger
PPN746844298,,1565,ger
PPN818443103,,1583,ger
PPN1043361952,,1806,ger
PPN630146446,,1677,ger
PPN737369795,{'Lied'},1566,ger
PPN722202229,{'Gesetzessammlung'},1732,ger
PPN890870144,,1798,ger
PPN642933227,,1810,ger
PPN664780881,{'Leichenpredigt'},1691,ger
PPN68948724X,"{'Amtsdruckschrift', 'Edikt'}",1723,ger
PPN751529990,,1787,ger
PPN689364903,,1770,ger
PPN723722757,{'Libretto'},1747,"ita, ger"
PPN768676517,{'Flugschrift'},1589,ger
PPN778207579,{'Lied'},1530,ger
PPN65607213X,{'Predigt'},1717,ger
PPN1752178890,,1915,ger
PPN75641606X,{'Lied'},1593,ger
PPN837355087,{'Fastnachtsspiel'},1560,ger
PPN1780669313,,1907,ger
PPN656765127,{'Leichenpredigt'},1643,ger
PPN1066794472,{'Drama'},1818,ger
PPN656178965,,1780,ger
PPN742491323,{'Gelegenheitsschrift:Tod'},1746,ger
PPN1671785711,{'Satire'},1714,"ger, lat"
PPN859479439,,1537,ger
PPN766731235,,1594,ger
PPN877631158,{'Gelegenheitsschrift:Tod'},1702,ger
PPN750981156,"{'Gelegenheitsschrift:Sieg', 'Flugschrift', 'Lied'}",1716,ger
PPN665581629,{'Kolportageliteratur'},1792,ger
PPN77280334X,"{'Flugschrift', 'Lied'}",1612,ger
PPN1031168605,{'Leichenpredigt'},1673,ger
PPN818487747,"{'Flugschrift', 'Liedersammlung'}",1800,ger
PPN824106962,"{'Rede', 'Schulprogramm'}",1791,ger
PPN689489056,"{'Amtsdruckschrift', 'Edikt'}",1723,ger
PPN796722811,,1751,ger
PPN1697695841,"{'Lyrik', 'Einblattdruck'}",1659,ger
PPN680547967,,1724,ger
PPN831841028,"{'Lyrik', 'Gelegenheitsschrift:Promotion'}",1707,ger
PPN747406154,{'Schauspiel'},1777,ger
PPN739963562,{'Schauspiel'},1798,ger
PPN1012156052,,1747,ger
PPN837524563,,1917,ger
PPN770258697,,1915,ger
PPN88988627X,"{'Meßkatalog', 'Buchhandelskatalog'}",1578,"lat, ger"
PPN636315223,{'Kriegskunde'},1708,ger
PPN804990832,{'Lied'},1565,ger
PPN845698125,{'Flugschrift'},1592,ger
PPN866895191,"{'Verordnung', 'Einblattdruck', 'Geldwesen'}",1693,ger
PPN660942194,{'Statistik'},1741,ger
PPN1030119058,,1919,ger
PPN870170538,{'Leichenpredigt'},1666,ger
PPN894102125,{'Streitschrift:theol.'},1712,ger
PPN866401709,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1681,ger
PPN830271953,"{'Medizin', 'Brief'}",1692,ger
PPN858960036,"{'Predigt', 'Gelegenheitsschrift:Sieg'}",1741,ger
PPN715782460,{'Dissertation:jur.'},1777,"lat, ger"
PPN689480148,{'Auktionskatalog'},1755,ger
PPN835473554,"{'Einblattdruck', 'Lied'}",1512,ger
PPN1049136535,,1781,ger
PPN1018615954,{'Amtsdruckschrift'},1714,ger
PPN873156781,{'Streitschrift:theol.'},1527,ger
PPN868668915,,1918,ger
PPN817493972,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1702,ger
PPN657030023,{'Leichenpredigt'},1662,ger
PPN766368505,{'Flugschrift'},1531,ger
PPN881335010,,1832,"ger, fre"
PPN766630285,,1791,ger
PPN769746381,"{'Lyrik', 'Gelegenheitsschrift:Geburtstag'}",1755,ger
PPN755779649,{'Schauspiel'},1791,ger
PPN749673729,,1758,ger
PPN872622851,,1797,ger
PPN847779491,,1567,ger
PPN815721854,{'Leichenpredigtsammlung'},1561,ger
PPN728207931,{'Gelegenheitsschrift:Tod'},1715,ger
PPN752411403,{'Lied'},1560,ger
PPN686867408,"{'Lyrik', 'Leichenpredigt'}",1657,ger
PPN775941778,"{'Flugschrift', 'Lied'}",1668,ger
PPN1033563307,{'Biographie'},1948,ger
PPN725946237,"{'Lyrik', 'Gelegenheitsschrift:Promotion'}",1738,ger
PPN635980096,,1655,ger
PPN74723566X,{'Tragödie'},1772,ger
PPN846652633,,1735,ger
PPN746230893,{'Komödie'},1790,ger
PPN64019043X,,1780,"ger, eng"
PPN644276827,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1662,"lat, ger"
PPN672334003,"{'Flugschrift', 'Rede'}",1793,ger
PPN1043889256,{'Predigtsammlung'},1628,ger
PPN757169392,{'Erzählung'},1762,ger
PPN786954302,{'Streitschrift:theol.'},1702,ger
PPN1046339613,{'Drama'},1818,ger
PPN832088684,{'Predigt'},1724,ger
PPN877357021,"{'Verordnung', 'Amtsdruckschrift'}",1699,ger
PPN815222416,{'Traktat'},1789,"ger, fre"
PPN847200345,,1792,ger
PPN622703579,{'Edikt'},1795,ger
PPN73413259X,{'Lied'},1560,ger
PPN657010405,{'Drama'},1724,ger
PPN1779954344,,1914,ger
PPN1678732508,,1750,ger
PPN799339547,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1677,ger
PPN812895924,{'Verserzählung'},1650,ger
PPN104880691X,{'Leichenpredigt'},1684,ger
PPN685368718,"{'Gelegenheitsschrift:Tod', 'Rede'}",1695,ger
PPN626996090,"{'Amtsdruckschrift', 'Einblattdruck'}",1773,ger
PPN1663677484,{'Streitschrift:polit.'},1742,ger
PPN736373853,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1709,ger
PPN1670472736,"{'Lyrik', 'Gelegenheitsschrift:Neujahr', 'Einblattdruck'}",1776,ger
PPN638107539,{'Bibliographie'},1723,ger
PPN779186729,{'Roman'},1755,"ger, eng"
PPN626997542,{'Einblattdruck'},1792,ger
PPN726346896,{'Leichenpredigt'},1744,ger
PPN655974830,"{'Lyrik', 'Gelegenheitsschrift:Tod', 'Einblattdruck'}",1689,ger
PPN672340127,"{'Flugschrift', 'Lied'}",1793,ger
PPN743672844,,1548,ger
PPN839018053,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1655,ger
PPN817497668,{'Musikbuch'},1756,ger
PPN834944669,{'Fabel'},1554,ger
PPN1666282111,,1898,ger
PPN1012228819,{'Leichenpredigt'},1713,ger
PPN827010346,,1598,ger
PPN772483310,"{'Flugschrift', 'Liedersammlung'}",1684,ger
PPN66904055X,{'Auktionskatalog'},1773,ger
PPN830246959,{'Fabel'},1569,ger
PPN687550475,{'Gelegenheitsschrift:Konversion'},1732,ger
PPN85963714X,{'Leichenpredigt'},1628,ger
PPN1024851079,{'Verordnung'},1796,ger
PPN685620255,{'Leichenpredigt'},1653,ger
PPN89266018X,,1735,ger
PPN688819346,{'Leichenpredigt'},1744,ger
PPN1040137490,,1793,ger
PPN1685378013,{'Amtsdruckschrift'},1731,ger
PPN684402777,{'Verordnung'},1609,ger
PPN1023488639,{'Leichenpredigt'},1693,ger
PPN1022204777,{'Predigtsammlung'},1688,ger
PPN840217056,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1651,ger
PPN637707389,"{'Satire', 'Frauenliteratur'}",1714,ger
PPN642614733,"{'Gelegenheitsschrift:Tod', 'Rede'}",1698,ger
PPN876991908,{'Leichenpredigt'},1629,ger
PPN1014587557,,1477,"lat, ger"
PPN646152238,{'Lyrik'},1637,"lat, ger"
PPN88146984X,"{'Verordnung', 'Einblattdruck'}",1711,ger
PPN623453584,{'Streitschrift:theol.'},1713,ger
PPN1030645841,{'Leichenpredigt'},1699,ger
PPN74112324X,{'Liedersammlung'},1650,ger
PPN101772153X,{'Gelegenheitsschrift:Tod'},1719,ger
PPN1683733789,"{'Verordnung', 'Einblattdruck'}",1771,ger
PPN1007300876,"{'Amtsdruckschrift', 'Einblattdruck'}",1691,ger
PPN767121260,,1802,ger
PPN630485739,,1731,ger
PPN89013703X,,1779,ger
PPN835309975,"{'Lyrik', 'Gelegenheitsschrift:Promotion'}",1639,"lat, ger"
PPN689579861,"{'Lyrik', 'Gelegenheitsschrift:Tod', 'Epikedeion'}",1704,ger
PPN1669144100,,1800,ger
PPN637078993,"{'Streitschrift', 'Rede'}",1782,"ger, fre"
PPN74973244X,,1840,ger
PPN766180891,"{'Gelegenheitsschrift:Sieg', 'Lied'}",1759,ger
PPN840124376,,1783,ger
PPN786941103,{'Gelegenheitsschrift:Tod'},1554,"ger, lat"
PPN845395831,{'Flugschrift'},1576,"ger, fre"
PPN782618472,{'Liedersammlung'},1650,ger
PPN65522338X,,1774,ger
PPN834743108,"{'Lyrik', 'Gelegenheitsschrift:Tod', 'Einblattdruck'}",1694,ger
PPN837317428,{'Epikedeion'},1730,ger
PPN767033108,,1915,ger
PPN784084483,{'Erbauungsliteratur'},1581,ger
PPN896288234,{'Verordnung'},1786,"ger, rus"
PPN73186333X,{'Lied'},1545,ger
PPN812679172,,1800,ger
PPN1008931721,,1795,ger
PPN777520788,"{'Flugschrift', 'Lied'}",1760,ger
PPN1027006329,{'Leichenpredigt'},1669,ger
PPN1011188902,{'Leichenpredigt'},1718,ger
PPN770828817,{'Erbauungsliteratur'},1590,ger
PPN893342874,"{'Amtsdruckschrift', 'Tabelle'}",1799,ger
PPN784140197,{'Verordnung'},1801,ger
PPN1031175067,{'Gelegenheitsschrift:Tod'},1702,ger
PPN880222336,{'Gelegenheitsschrift:Tod'},1701,ger
PPN784594562,{'Reisebericht'},1748,ger
PPN1019102314,"{'Meßkatalog', 'Buchhandelskatalog'}",1629,"ger, lat"
PPN665457723,"{'Landwirtschaft', 'Anleitung'}",1790,ger
PPN734335458,,1525,ger
PPN848046269,"{'Gelegenheitsschrift:Einladung', 'Schulprogramm'}",1755,ger
PPN751760269,{'Flugschrift'},1684,ger
PPN1681442337,{'Verordnung'},1775,ger
PPN834922347,{'Gelegenheitsschrift:Hochzeit'},1703,ger
PPN812712277,"{'Topographie', 'Chronik'}",1709,ger
PPN803589018,"{'Amtsdruckschrift', 'Tiermedizin'}",1732,ger
PPN729956725,,1780,ger
PPN1700737015,"{'Verordnung', 'Einblattdruck'}",1792,ger
PPN667638199,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1644,ger
PPN777881772,,1741,ger
PPN1026007798,,1792,"ger, fre"
PPN667986766,{'Lyrik'},1708,ger
PPN74622429X,{'Komödie'},1746,ger
PPN1027362486,{'Kommentar: polit.'},1742,ger
PPN749711280,,1779,ger
PPN1016529236,,1799,ger
PPN883885816,{'Traktat'},1774,"ger, eng"
PPN1763777049,"{'Gelegenheitsschrift:Tod', 'Einblattdruck', 'Epikedeion'}",1716,ger
PPN892641770,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1680,ger
PPN667321098,{'Schauspiel'},1778,ger
PPN66886995X,{'Predigt'},1729,ger
PPN747075018,{'Tragödie'},1747,ger
PPN766619389,,1835,ger
PPN81843211X,,1550,ger
PPN1756830037,{'Epikedeion'},1701,ger
PPN776734377,"{'Flugschrift', 'Lied'}",1712,ger
PPN663786606,{'Leichenpredigt'},1664,ger
PPN846651955,,1600,ger
PPN886051541,{'Leichenpredigt'},1663,ger
PPN741339668,{'Libretto'},1795,ger
PPN715699865,"{'Gelegenheitsschrift:Namenstag', 'Libretto'}",1790,ger
PPN845638343,{'Flugschrift'},1583,ger
PPN641918623,{'Leichenpredigt'},1694,ger
PPN729177963,,1703,ger
PPN838745849,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1637,ger
PPN1750164922,{'Verserzählung'},1834,"ger, gmh"
PPN688056032,"{'Rechenbuch', 'Mathematik'}",1793,ger
PPN790301806,,1599,ger
PPN1048381323,,1767,ger
PPN768525675,,1834,ger
PPN1018538968,,1877,ger
PPN842169857,,1546,ger
PPN895883309,"{'Leichenpredigt', 'Biographie', 'Epikedeion'}",1707,ger
PPN719936330,{'Traktat'},1712,ger
PPN1031026576,{'Leichenpredigt'},1656,ger
PPN782427693,,1590,ger
PPN751006599,{'Lied'},1555,ger
PPN654027188,{'Leichenpredigt'},1615,ger
PPN832290602,{'Gelegenheitsschrift:Tod'},1646,"lat, ger"
